,Date,PM,Latitude,Longitude,Dataset,Site Location #
6440,4/6/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6441,4/7/17,3.1,36.209286,-121.126371,Monitoring Stations,25
6442,4/8/17,2.9,36.209286,-121.126371,Monitoring Stations,25
6443,4/9/17,2,36.209286,-121.126371,Monitoring Stations,25
6444,4/10/17,3.7,36.209286,-121.126371,Monitoring Stations,25
6445,4/11/17,4.5,36.209286,-121.126371,Monitoring Stations,25
6446,4/12/17,2.6,36.209286,-121.126371,Monitoring Stations,25
6447,4/13/17,3.6,36.209286,-121.126371,Monitoring Stations,25
6448,4/14/17,3.9,36.209286,-121.126371,Monitoring Stations,25
6449,4/15/17,3.9,36.209286,-121.126371,Monitoring Stations,25
6450,4/16/17,3.8,36.209286,-121.126371,Monitoring Stations,25
6451,4/17/17,2.1,36.209286,-121.126371,Monitoring Stations,25
6452,4/18/17,3,36.209286,-121.126371,Monitoring Stations,25
6453,4/19/17,3.9,36.209286,-121.126371,Monitoring Stations,25
6454,4/20/17,6.5,36.209286,-121.126371,Monitoring Stations,25
6455,4/21/17,5.5,36.209286,-121.126371,Monitoring Stations,25
6456,4/22/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6457,4/23/17,4.2,36.209286,-121.126371,Monitoring Stations,25
6458,4/24/17,2.9,36.209286,-121.126371,Monitoring Stations,25
6459,4/25/17,2.1,36.209286,-121.126371,Monitoring Stations,25
6460,4/26/17,3.2,36.209286,-121.126371,Monitoring Stations,25
6461,4/27/17,5.7,36.209286,-121.126371,Monitoring Stations,25
6462,4/28/17,8.9,36.209286,-121.126371,Monitoring Stations,25
6463,4/29/17,7,36.209286,-121.126371,Monitoring Stations,25
6464,4/30/17,6.2,36.209286,-121.126371,Monitoring Stations,25
6465,5/1/17,7.4,36.209286,-121.126371,Monitoring Stations,25
6466,5/2/17,10.4,36.209286,-121.126371,Monitoring Stations,25
6467,5/3/17,6.7,36.209286,-121.126371,Monitoring Stations,25
6468,5/4/17,8.1,36.209286,-121.126371,Monitoring Stations,25
6469,5/5/17,5.1,36.209286,-121.126371,Monitoring Stations,25
6470,5/6/17,7.5,36.209286,-121.126371,Monitoring Stations,25
6471,5/7/17,9.2,36.209286,-121.126371,Monitoring Stations,25
6472,5/8/17,11.7,36.209286,-121.126371,Monitoring Stations,25
6473,5/9/17,10.6,36.209286,-121.126371,Monitoring Stations,25
6474,5/10/17,7.2,36.209286,-121.126371,Monitoring Stations,25
6475,5/11/17,6.1,36.209286,-121.126371,Monitoring Stations,25
6476,5/12/17,4.5,36.209286,-121.126371,Monitoring Stations,25
6477,5/13/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6478,5/14/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6479,5/15/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6480,5/16/17,3.9,36.209286,-121.126371,Monitoring Stations,25
6481,5/17/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6482,5/18/17,6,36.209286,-121.126371,Monitoring Stations,25
6483,5/19/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6484,5/20/17,6.6,36.209286,-121.126371,Monitoring Stations,25
6485,5/21/17,5.9,36.209286,-121.126371,Monitoring Stations,25
6486,5/22/17,7,36.209286,-121.126371,Monitoring Stations,25
6487,5/23/17,8.4,36.209286,-121.126371,Monitoring Stations,25
6488,5/24/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6489,5/25/17,3.1,36.209286,-121.126371,Monitoring Stations,25
6490,5/26/17,2.5,36.209286,-121.126371,Monitoring Stations,25
6491,5/27/17,5,36.209286,-121.126371,Monitoring Stations,25
6492,5/28/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6493,5/29/17,4.8,36.209286,-121.126371,Monitoring Stations,25
6494,5/30/17,4.2,36.209286,-121.126371,Monitoring Stations,25
6495,5/31/17,3.2,36.209286,-121.126371,Monitoring Stations,25
6496,6/1/17,2.5,36.209286,-121.126371,Monitoring Stations,25
6497,6/2/17,5.7,36.209286,-121.126371,Monitoring Stations,25
6498,6/3/17,6.7,36.209286,-121.126371,Monitoring Stations,25
6499,6/4/17,8,36.209286,-121.126371,Monitoring Stations,25
6500,6/5/17,9,36.209286,-121.126371,Monitoring Stations,25
6501,6/6/17,11.7,36.209286,-121.126371,Monitoring Stations,25
6502,6/7/17,7.7,36.209286,-121.126371,Monitoring Stations,25
6503,6/8/17,4.9,36.209286,-121.126371,Monitoring Stations,25
6504,6/9/17,4.3,36.209286,-121.126371,Monitoring Stations,25
6505,6/10/17,5.6,36.209286,-121.126371,Monitoring Stations,25
6506,6/11/17,3.2,36.209286,-121.126371,Monitoring Stations,25
6507,6/12/17,6.8,36.209286,-121.126371,Monitoring Stations,25
6508,6/13/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6509,6/14/17,8.1,36.209286,-121.126371,Monitoring Stations,25
6510,6/15/17,7,36.209286,-121.126371,Monitoring Stations,25
6511,6/16/17,7.4,36.209286,-121.126371,Monitoring Stations,25
6512,6/17/17,11.5,36.209286,-121.126371,Monitoring Stations,25
6513,6/18/17,11.5,36.209286,-121.126371,Monitoring Stations,25
6514,6/19/17,13.3,36.209286,-121.126371,Monitoring Stations,25
6515,6/20/17,11.5,36.209286,-121.126371,Monitoring Stations,25
6516,6/21/17,10.9,36.209286,-121.126371,Monitoring Stations,25
6517,6/22/17,12,36.209286,-121.126371,Monitoring Stations,25
6518,6/23/17,7.7,36.209286,-121.126371,Monitoring Stations,25
6519,6/24/17,5.5,36.209286,-121.126371,Monitoring Stations,25
6520,6/25/17,5.4,36.209286,-121.126371,Monitoring Stations,25
6521,6/26/17,4,36.209286,-121.126371,Monitoring Stations,25
6522,6/27/17,3.8,36.209286,-121.126371,Monitoring Stations,25
6523,6/28/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6524,6/29/17,9.5,36.209286,-121.126371,Monitoring Stations,25
6525,6/30/17,8.7,36.209286,-121.126371,Monitoring Stations,25
6526,7/1/17,7,36.209286,-121.126371,Monitoring Stations,25
6527,7/2/17,6.8,36.209286,-121.126371,Monitoring Stations,25
6528,7/3/17,6.5,36.209286,-121.126371,Monitoring Stations,25
6529,7/4/17,9.2,36.209286,-121.126371,Monitoring Stations,25
6530,7/5/17,6.6,36.209286,-121.126371,Monitoring Stations,25
6531,7/6/17,6.2,36.209286,-121.126371,Monitoring Stations,25
6532,7/7/17,11.5,36.209286,-121.126371,Monitoring Stations,25
6533,7/8/17,13.3,36.209286,-121.126371,Monitoring Stations,25
6534,7/9/17,10,36.209286,-121.126371,Monitoring Stations,25
6535,7/10/17,10.8,36.209286,-121.126371,Monitoring Stations,25
6536,7/11/17,11.6,36.209286,-121.126371,Monitoring Stations,25
6537,7/12/17,12,36.209286,-121.126371,Monitoring Stations,25
6538,7/13/17,9.2,36.209286,-121.126371,Monitoring Stations,25
6539,7/14/17,9,36.209286,-121.126371,Monitoring Stations,25
6540,7/15/17,9.4,36.209286,-121.126371,Monitoring Stations,25
6541,7/16/17,11.7,36.209286,-121.126371,Monitoring Stations,25
6542,7/17/17,15.5,36.209286,-121.126371,Monitoring Stations,25
6543,7/18/17,12.4,36.209286,-121.126371,Monitoring Stations,25
6544,7/19/17,9.4,36.209286,-121.126371,Monitoring Stations,25
6545,7/20/17,6.1,36.209286,-121.126371,Monitoring Stations,25
6546,7/21/17,7.4,36.209286,-121.126371,Monitoring Stations,25
6547,7/22/17,7.6,36.209286,-121.126371,Monitoring Stations,25
6548,7/23/17,6.8,36.209286,-121.126371,Monitoring Stations,25
6549,7/24/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6550,7/25/17,6.1,36.209286,-121.126371,Monitoring Stations,25
6551,7/26/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6552,7/27/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6553,7/28/17,8.7,36.209286,-121.126371,Monitoring Stations,25
6554,7/29/17,9.5,36.209286,-121.126371,Monitoring Stations,25
6555,7/30/17,6,36.209286,-121.126371,Monitoring Stations,25
6556,7/31/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6557,8/1/17,6.7,36.209286,-121.126371,Monitoring Stations,25
6558,8/2/17,6.5,36.209286,-121.126371,Monitoring Stations,25
6559,8/3/17,9,36.209286,-121.126371,Monitoring Stations,25
6560,8/4/17,8,36.209286,-121.126371,Monitoring Stations,25
6561,8/5/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6562,8/6/17,5.4,36.209286,-121.126371,Monitoring Stations,25
6563,8/7/17,13.1,36.209286,-121.126371,Monitoring Stations,25
6564,8/8/17,11.7,36.209286,-121.126371,Monitoring Stations,25
6565,8/9/17,10.1,36.209286,-121.126371,Monitoring Stations,25
6566,8/10/17,10.9,36.209286,-121.126371,Monitoring Stations,25
6567,8/11/17,13.5,36.209286,-121.126371,Monitoring Stations,25
6568,8/12/17,11.8,36.209286,-121.126371,Monitoring Stations,25
6569,8/13/17,6.7,36.209286,-121.126371,Monitoring Stations,25
6570,8/14/17,5.9,36.209286,-121.126371,Monitoring Stations,25
6571,8/15/17,8.3,36.209286,-121.126371,Monitoring Stations,25
6572,8/16/17,8.8,36.209286,-121.126371,Monitoring Stations,25
6573,8/17/17,9.1,36.209286,-121.126371,Monitoring Stations,25
6574,8/18/17,10.7,36.209286,-121.126371,Monitoring Stations,25
6575,8/19/17,9.8,36.209286,-121.126371,Monitoring Stations,25
6576,8/20/17,8.7,36.209286,-121.126371,Monitoring Stations,25
6577,8/21/17,9.4,36.209286,-121.126371,Monitoring Stations,25
6578,8/22/17,10.1,36.209286,-121.126371,Monitoring Stations,25
6579,8/23/17,12.4,36.209286,-121.126371,Monitoring Stations,25
6580,8/24/17,8.8,36.209286,-121.126371,Monitoring Stations,25
6581,8/25/17,8.7,36.209286,-121.126371,Monitoring Stations,25
6582,8/26/17,13.7,36.209286,-121.126371,Monitoring Stations,25
6583,8/27/17,13.3,36.209286,-121.126371,Monitoring Stations,25
6584,8/28/17,17,36.209286,-121.126371,Monitoring Stations,25
6585,8/29/17,17.5,36.209286,-121.126371,Monitoring Stations,25
6586,8/30/17,7.6,36.209286,-121.126371,Monitoring Stations,25
6587,8/31/17,7.3,36.209286,-121.126371,Monitoring Stations,25
6588,9/1/17,11.3,36.209286,-121.126371,Monitoring Stations,25
6589,9/2/17,13.9,36.209286,-121.126371,Monitoring Stations,25
6590,9/3/17,27.9,36.209286,-121.126371,Monitoring Stations,25
6591,9/4/17,36,36.209286,-121.126371,Monitoring Stations,25
6592,9/5/17,9.1,36.209286,-121.126371,Monitoring Stations,25
6593,9/6/17,14.6,36.209286,-121.126371,Monitoring Stations,25
6594,9/7/17,11.2,36.209286,-121.126371,Monitoring Stations,25
6595,9/8/17,10.8,36.209286,-121.126371,Monitoring Stations,25
6596,9/9/17,7.7,36.209286,-121.126371,Monitoring Stations,25
6597,9/10/17,9.1,36.209286,-121.126371,Monitoring Stations,25
6598,9/11/17,10.7,36.209286,-121.126371,Monitoring Stations,25
6599,9/12/17,10.4,36.209286,-121.126371,Monitoring Stations,25
6600,9/13/17,6.8,36.209286,-121.126371,Monitoring Stations,25
6601,9/14/17,6.2,36.209286,-121.126371,Monitoring Stations,25
6602,9/15/17,7.3,36.209286,-121.126371,Monitoring Stations,25
6603,9/16/17,9.9,36.209286,-121.126371,Monitoring Stations,25
6604,9/17/17,11,36.209286,-121.126371,Monitoring Stations,25
6605,9/18/17,3.4,36.209286,-121.126371,Monitoring Stations,25
6606,9/19/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6607,9/20/17,3.2,36.209286,-121.126371,Monitoring Stations,25
6608,9/21/17,3.1,36.209286,-121.126371,Monitoring Stations,25
6609,9/22/17,2.8,36.209286,-121.126371,Monitoring Stations,25
6610,9/23/17,2.9,36.209286,-121.126371,Monitoring Stations,25
6611,9/24/17,4.8,36.209286,-121.126371,Monitoring Stations,25
6612,9/25/17,7,36.209286,-121.126371,Monitoring Stations,25
6613,9/26/17,7.2,36.209286,-121.126371,Monitoring Stations,25
6614,9/27/17,8,36.209286,-121.126371,Monitoring Stations,25
6615,9/28/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6616,9/29/17,6.1,36.209286,-121.126371,Monitoring Stations,25
6617,9/30/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6618,10/1/17,7.2,36.209286,-121.126371,Monitoring Stations,25
6619,10/2/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6620,10/3/17,7.7,36.209286,-121.126371,Monitoring Stations,25
6621,10/4/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6622,10/5/17,17.7,36.209286,-121.126371,Monitoring Stations,25
6623,10/6/17,12.6,36.209286,-121.126371,Monitoring Stations,25
6624,10/7/17,8,36.209286,-121.126371,Monitoring Stations,25
6625,10/8/17,10.9,36.209286,-121.126371,Monitoring Stations,25
6626,10/9/17,11.2,36.209286,-121.126371,Monitoring Stations,25
6627,10/10/17,12,36.209286,-121.126371,Monitoring Stations,25
6628,10/11/17,23.3,36.209286,-121.126371,Monitoring Stations,25
6629,10/12/17,28.6,36.209286,-121.126371,Monitoring Stations,25
6630,10/13/17,19.9,36.209286,-121.126371,Monitoring Stations,25
6631,10/14/17,12.8,36.209286,-121.126371,Monitoring Stations,25
6632,10/15/17,7.4,36.209286,-121.126371,Monitoring Stations,25
6633,10/16/17,12.2,36.209286,-121.126371,Monitoring Stations,25
6634,10/17/17,13.4,36.209286,-121.126371,Monitoring Stations,25
6635,10/18/17,16.4,36.209286,-121.126371,Monitoring Stations,25
6636,10/19/17,6.7,36.209286,-121.126371,Monitoring Stations,25
6637,10/20/17,3.5,36.209286,-121.126371,Monitoring Stations,25
6638,10/21/17,4.6,36.209286,-121.126371,Monitoring Stations,25
6639,10/22/17,4.4,36.209286,-121.126371,Monitoring Stations,25
6640,10/23/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6641,10/24/17,4.5,36.209286,-121.126371,Monitoring Stations,25
6642,10/25/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6643,10/26/17,8.3,36.209286,-121.126371,Monitoring Stations,25
6644,10/27/17,8.3,36.209286,-121.126371,Monitoring Stations,25
6645,10/28/17,8.5,36.209286,-121.126371,Monitoring Stations,25
6646,10/29/17,8.2,36.209286,-121.126371,Monitoring Stations,25
6647,10/30/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6648,11/4/17,5.6,36.209286,-121.126371,Monitoring Stations,25
6649,11/5/17,3.3,36.209286,-121.126371,Monitoring Stations,25
6650,11/6/17,2.2,36.209286,-121.126371,Monitoring Stations,25
6651,11/7/17,3.6,36.209286,-121.126371,Monitoring Stations,25
6652,11/8/17,2.5,36.209286,-121.126371,Monitoring Stations,25
6653,11/9/17,2,36.209286,-121.126371,Monitoring Stations,25
6654,11/10/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6655,11/11/17,2,36.209286,-121.126371,Monitoring Stations,25
6656,11/12/17,1.7,36.209286,-121.126371,Monitoring Stations,25
6657,11/13/17,1.4,36.209286,-121.126371,Monitoring Stations,25
6658,11/14/17,2.7,36.209286,-121.126371,Monitoring Stations,25
6659,11/15/17,4,36.209286,-121.126371,Monitoring Stations,25
6660,11/16/17,3.4,36.209286,-121.126371,Monitoring Stations,25
6661,11/17/17,2,36.209286,-121.126371,Monitoring Stations,25
6662,11/18/17,2.2,36.209286,-121.126371,Monitoring Stations,25
6663,11/19/17,3.3,36.209286,-121.126371,Monitoring Stations,25
6664,11/20/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6665,11/21/17,4.6,36.209286,-121.126371,Monitoring Stations,25
6666,11/22/17,4.4,36.209286,-121.126371,Monitoring Stations,25
6667,11/23/17,5.8,36.209286,-121.126371,Monitoring Stations,25
6668,11/24/17,5.7,36.209286,-121.126371,Monitoring Stations,25
6669,11/25/17,3.7,36.209286,-121.126371,Monitoring Stations,25
6670,11/26/17,3.4,36.209286,-121.126371,Monitoring Stations,25
6671,11/27/17,2.5,36.209286,-121.126371,Monitoring Stations,25
6672,11/28/17,2.5,36.209286,-121.126371,Monitoring Stations,25
6673,11/29/17,3.6,36.209286,-121.126371,Monitoring Stations,25
6674,11/30/17,3.8,36.209286,-121.126371,Monitoring Stations,25
6675,12/1/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6676,12/2/17,8.6,36.209286,-121.126371,Monitoring Stations,25
6677,12/3/17,4.6,36.209286,-121.126371,Monitoring Stations,25
6678,12/4/17,3.6,36.209286,-121.126371,Monitoring Stations,25
6679,12/5/17,4,36.209286,-121.126371,Monitoring Stations,25
6680,12/6/17,3.2,36.209286,-121.126371,Monitoring Stations,25
6681,12/7/17,5,36.209286,-121.126371,Monitoring Stations,25
6682,12/8/17,5.5,36.209286,-121.126371,Monitoring Stations,25
6683,12/9/17,6.9,36.209286,-121.126371,Monitoring Stations,25
6684,12/10/17,4.7,36.209286,-121.126371,Monitoring Stations,25
6685,12/11/17,5.2,36.209286,-121.126371,Monitoring Stations,25
6686,12/12/17,7,36.209286,-121.126371,Monitoring Stations,25
6687,12/13/17,8,36.209286,-121.126371,Monitoring Stations,25
6688,12/14/17,8.7,36.209286,-121.126371,Monitoring Stations,25
6689,12/15/17,12.5,36.209286,-121.126371,Monitoring Stations,25
6690,12/16/17,9.7,36.209286,-121.126371,Monitoring Stations,25
6691,12/17/17,4.6,36.209286,-121.126371,Monitoring Stations,25
6692,12/18/17,8,36.209286,-121.126371,Monitoring Stations,25
6693,12/19/17,5.9,36.209286,-121.126371,Monitoring Stations,25
6694,12/20/17,6.3,36.209286,-121.126371,Monitoring Stations,25
6695,12/21/17,4.1,36.209286,-121.126371,Monitoring Stations,25
6696,12/22/17,8.3,36.209286,-121.126371,Monitoring Stations,25
6697,12/23/17,7.2,36.209286,-121.126371,Monitoring Stations,25
6698,12/24/17,12.2,36.209286,-121.126371,Monitoring Stations,25
6699,12/25/17,8.5,36.209286,-121.126371,Monitoring Stations,25
6700,12/26/17,11.1,36.209286,-121.126371,Monitoring Stations,25
6701,12/27/17,5.3,36.209286,-121.126371,Monitoring Stations,25
6702,12/28/17,6.4,36.209286,-121.126371,Monitoring Stations,25
6703,12/29/17,8.3,36.209286,-121.126371,Monitoring Stations,25
6704,12/30/17,8.6,36.209286,-121.126371,Monitoring Stations,25
6705,12/31/17,7.8,36.209286,-121.126371,Monitoring Stations,25
6706,1/1/17,15.9,36.694261,-121.623271,Monitoring Stations,26
6707,1/7/17,1.7,36.694261,-121.623271,Monitoring Stations,26
6708,1/13/17,5.5,36.694261,-121.623271,Monitoring Stations,26
6709,1/19/17,5,36.694261,-121.623271,Monitoring Stations,26
6710,1/25/17,4.7,36.694261,-121.623271,Monitoring Stations,26
6711,1/31/17,5.9,36.694261,-121.623271,Monitoring Stations,26
6712,2/6/17,3.4,36.694261,-121.623271,Monitoring Stations,26
6713,2/12/17,4.8,36.694261,-121.623271,Monitoring Stations,26
6714,2/18/17,4.8,36.694261,-121.623271,Monitoring Stations,26
6715,2/24/17,4,36.694261,-121.623271,Monitoring Stations,26
6716,3/2/17,5.4,36.694261,-121.623271,Monitoring Stations,26
6717,3/8/17,5.7,36.694261,-121.623271,Monitoring Stations,26
6718,3/14/17,5.6,36.694261,-121.623271,Monitoring Stations,26
6719,3/20/17,4.1,36.694261,-121.623271,Monitoring Stations,26
6720,3/26/17,3.8,36.694261,-121.623271,Monitoring Stations,26
6721,4/1/17,9.6,36.694261,-121.623271,Monitoring Stations,26
6722,4/7/17,3.5,36.694261,-121.623271,Monitoring Stations,26
6723,4/13/17,2.8,36.694261,-121.623271,Monitoring Stations,26
6724,4/19/17,4.5,36.694261,-121.623271,Monitoring Stations,26
6725,4/25/17,4,36.694261,-121.623271,Monitoring Stations,26
6726,5/1/17,11.6,36.694261,-121.623271,Monitoring Stations,26
6727,5/7/17,15.9,36.694261,-121.623271,Monitoring Stations,26
6728,5/13/17,4.8,36.694261,-121.623271,Monitoring Stations,26
6729,5/19/17,9.6,36.694261,-121.623271,Monitoring Stations,26
6730,5/25/17,5,36.694261,-121.623271,Monitoring Stations,26
6731,5/31/17,2.9,36.694261,-121.623271,Monitoring Stations,26
6732,6/6/17,9.3,36.694261,-121.623271,Monitoring Stations,26
6733,6/12/17,8.2,36.694261,-121.623271,Monitoring Stations,26
6734,6/18/17,16.3,36.694261,-121.623271,Monitoring Stations,26
6735,6/24/17,2,36.694261,-121.623271,Monitoring Stations,26
6736,6/30/17,6.9,36.694261,-121.623271,Monitoring Stations,26
6737,7/6/17,5.7,36.694261,-121.623271,Monitoring Stations,26
6738,7/12/17,10.2,36.694261,-121.623271,Monitoring Stations,26
6739,7/18/17,9.7,36.694261,-121.623271,Monitoring Stations,26
6740,7/24/17,2.5,36.694261,-121.623271,Monitoring Stations,26
6741,7/30/17,3.3,36.694261,-121.623271,Monitoring Stations,26
6742,8/5/17,2.5,36.694261,-121.623271,Monitoring Stations,26
6743,8/11/17,10.2,36.694261,-121.623271,Monitoring Stations,26
6744,8/17/17,8.2,36.694261,-121.623271,Monitoring Stations,26
6745,8/23/17,11.7,36.694261,-121.623271,Monitoring Stations,26
6746,8/29/17,9.2,36.694261,-121.623271,Monitoring Stations,26
6747,9/4/17,42.6,36.694261,-121.623271,Monitoring Stations,26
6748,9/10/17,9.3,36.694261,-121.623271,Monitoring Stations,26
6749,9/16/17,12.1,36.694261,-121.623271,Monitoring Stations,26
6750,9/22/17,4.2,36.694261,-121.623271,Monitoring Stations,26
6751,9/28/17,7.4,36.694261,-121.623271,Monitoring Stations,26
6752,10/4/17,7.9,36.694261,-121.623271,Monitoring Stations,26
